#{"t_start": 1639475855.2589343, "env_id": null}
r,l,t
-11.3,0,8.159634
6.8,1,10.442691
20.3,2,11.683825
21.8,3,11.845919
15.8,4,12.937649
-29.4,5,20.407873
8.9,6,21.902895
25.9,7,21.986872
16.1,8,22.963373
