#{"t_start": 1639475855.0255527, "env_id": null}
r,l,t
11.2,0,5.869739
8.4,1,8.38032
17.1,2,9.3285
8.0,3,11.944546
5.7,4,14.823268
-8.4,5,19.276107
10.8,6,20.667619
16.9,7,21.508387
