#{"t_start": 1639475855.1876512, "env_id": null}
r,l,t
-46.3,0,11.7844
27.4,1,11.839084
3.1,2,14.763702
-10.7,3,19.261461
2.4,4,21.905821
18.3,5,22.846193
13.3,6,24.263094
