#{"t_start": 1639475854.9073973, "env_id": null}
r,l,t
-14.9,0,8.578549
4.3,1,10.905548
11.9,2,13.127086
23.3,3,13.258915
15.5,4,15.135747
13.8,5,18.276171
20.9,6,18.44901
-6.8,7,21.658766
23.2,8,22.297396
12.6,9,23.341275
