#{"t_start": 1639476105.202523, "env_id": null}
r,l,t
30.0,0,4.450885
41.6,1,6.015241
37.3,2,10.161458
0.0,3,22.861816
46.7,4,25.419269
40.7,5,30.094751
29.5,6,33.145337
