#{"t_start": 1639475721.6996417, "env_id": null}
r,l,t
60.1,0,0.626912
35.6,1,5.965439
50.3,2,10.015959
58.6,3,12.050986
24.4,4,16.700103
39.0,5,21.363867
51.6,6,24.294343
