#{"t_start": 1639475721.9476714, "env_id": null}
r,l,t
59.9,0,0.384743
55.0,1,3.390409
59.5,2,5.552381
24.4,3,11.915255
49.6,4,14.53032
15.4,5,21.204698
57.0,6,22.550314
