#{"t_start": 1639475310.3795857, "env_id": null}
r,l,t
8.3,0,0.749952
12.1,1,1.466701
-2.9,2,3.140421
-3.6,3,5.23599
12.6,4,5.388325
-14.1,5,7.465341
12.8,6,8.191854
2.7,7,9.038481
3.5,8,10.826453
18.5,9,10.856725
13.9,10,10.970975
-5.2,11,12.438653
14.8,12,13.054826
15.8,13,13.138807
