#{"t_start": 1639475310.550472, "env_id": null}
r,l,t
-24.3,0,2.995901
18.6,1,3.026173
13.0,2,3.663826
7.0,3,5.057292
10.2,4,5.735961
7.8,5,6.359943
14.7,6,6.461501
16.5,7,6.529854
-6.7,8,8.184044
11.3,9,8.8715
1.1,10,10.703414
4.0,11,11.65355
13.9,12,12.112534
2.6,13,12.957179
