#{"t_start": 1639475310.763351, "env_id": null}
r,l,t
-12.3,0,2.051625
6.9,1,2.807436
2.5,2,4.788753
-4.3,3,6.129489
-5.8,4,7.765126
12.5,5,7.910623
-16.9,6,10.595023
