#{"t_start": 1639475310.0544138, "env_id": null}
r,l,t
3.9,0,1.722539
0.6,1,2.823057
9.6,2,3.529066
-5.3,3,5.662718
2.7,4,6.867718
14.2,5,6.978064
-9.2,6,8.67815
6.8,7,10.258132
5.7,8,11.194592
17.7,9,11.241463
5.6,10,12.162304
-9.0,11,13.562605
