#{"t_start": 1639475896.1875215, "env_id": null}
r,l,t
8.9,0,1.874877
-4.3,1,5.35024
24.5,2,5.467417
-31.3,3,10.175126
5.0,4,12.416193
-5.1,5,15.723599
