#{"t_start": 1639475896.2695446, "env_id": null}
r,l,t
3.7,0,2.629712
4.0,1,5.209625
-4.8,2,8.164521
23.1,3,8.312944
-26.3,4,13.288212
7.7,5,14.823269
12.5,6,16.794822
