#{"t_start": 1639475608.6122756, "env_id": null}
r,l,t
-21.0,0,3.841546
19.4,1,4.047585
-3.4,2,6.537662
24.0,3,7.508303
20.8,4,7.688955
9.3,5,9.297251
15.1,6,11.008079
28.5,7,11.042258
23.5,8,11.60765
3.2,9,13.704195
27.7,10,13.756926
