#{"t_start": 1639475608.3681495, "env_id": null}
r,l,t
9.2,0,1.829956
23.6,1,2.948049
13.6,2,3.566173
-15.3,3,6.674374
14.5,4,7.822737
21.0,5,8.389107
28.9,6,8.415475
8.9,7,11.068624
-0.4,8,12.991353
17.9,9,13.890708
26.5,10,13.974687
15.9,11,15.094523
