#{"t_start": 1639475608.237299, "env_id": null}
r,l,t
-19.5,0,3.799557
25.3,1,4.282924
2.3,2,6.089449
26.0,3,6.170499
17.3,4,7.844221
7.8,5,8.656667
7.8,6,11.331303
12.9,7,12.093947
27.2,8,13.063614
-2.2,9,15.199986
25.2,10,16.466384
