#{"t_start": 1639475930.4861078, "env_id": null}
r,l,t
30.0,0,3.183387
38.3,1,5.645141
32.6,2,8.517027
47.4,3,9.931976
15.9,4,15.211914
53.2,5,15.354483
42.2,6,17.868969
