#{"t_start": 1639475930.8874447, "env_id": null}
r,l,t
23.5,0,2.908016
44.7,1,5.246736
44.3,2,6.831595
37.9,3,9.48865
10.9,4,14.867214
43.0,5,16.261657
49.1,6,17.592624
