#{"t_start": 1639475678.25566, "env_id": null}
r,l,t
57.5,0,2.164786
42.3,1,5.535817
58.7,2,7.763208
43.0,3,10.459325
55.5,4,11.859625
35.6,5,16.653552
40.9,6,20.301754
