#{"t_start": 1639477014.7491398, "env_id": null}
r,l,t
10.2,0,13.086072
31.4,1,19.463594
-59.6,2,42.911456
27.1,3,63.868123
45.1,4,66.210748
40.7,5,67.663779
44.8,6,72.530656
25.3,7,76.79015
35.6,8,80.350467
36.7,9,84.799455
27.6,10,89.870422
