#{"t_start": 1639477014.0733993, "env_id": null}
r,l,t
-59.6,0,23.183085
-49.5,1,47.349653
19.0,2,68.204763
43.9,3,70.655778
22.8,4,77.39558
19.4,5,83.367855
45.5,6,87.31883
47.1,7,89.058951
44.6,8,90.553974
