#{"t_start": 1639477014.680783, "env_id": null}
r,l,t
-49.5,0,22.575702
-49.5,1,46.74227
39.8,2,64.085886
35.9,3,67.675499
38.8,4,72.659556
31.3,5,76.797964
27.4,6,82.615949
34.9,7,86.771989
