#{"t_start": 1639477014.2140198, "env_id": null}
r,l,t
-59.6,0,23.042465
36.6,1,27.384128
-1.6,2,43.57157
36.5,3,62.548871
42.1,4,66.749774
3.6,5,75.966956
-18.9,6,88.905639
40.5,7,90.480733
