#{"t_start": 1639477014.3741605, "env_id": null}
r,l,t
37.7,0,3.80249
-1.5,1,19.969425
-8.7,2,36.920635
1.8,3,64.242128
29.9,4,67.945991
39.9,5,72.909541
35.2,6,76.97569
-14.8,7,88.746474
43.6,8,90.260048
