#{"t_start": 1639477014.853627, "env_id": null}
r,l,t
31.5,0,6.491766
1.5,1,22.172403
19.4,2,29.53243
20.6,3,39.390195
8.5,4,63.926713
39.5,5,67.444066
42.2,6,69.927304
38.9,7,75.269738
-7.8,8,86.51419
40.8,9,88.374423
26.5,10,93.735406
