#{"t_start": 1639477014.556768, "env_id": null}
r,l,t
27.5,0,6.86284
10.3,1,19.746796
40.8,2,25.069827
-59.6,3,49.82508
24.4,4,67.679409
29.8,5,72.840208
37.0,6,76.86827
42.7,7,78.8408
40.3,8,82.780977
