#{"t_start": 1639475640.9543276, "env_id": null}
r,l,t
0.4,0,3.949936
21.7,1,5.412732
13.0,2,6.301346
-21.0,3,11.056903
14.1,4,12.490418
6.7,5,14.528375
-6.5,6,18.609168
16.5,7,19.869829
