#{"t_start": 1639475640.0285985, "env_id": null}
r,l,t
6.7,0,3.463645
-20.0,1,8.465277
19.7,2,9.556029
18.6,3,11.02566
-7.4,4,14.454169
16.2,5,15.47461
9.1,6,17.666854
26.2,7,17.742044
10.5,8,20.713535
