#{"t_start": 1639475640.7414627, "env_id": null}
r,l,t
13.2,0,2.630671
24.1,1,2.744921
4.7,2,5.826754
-7.8,3,8.88906
-4.5,4,12.675944
11.8,5,14.619189
23.5,6,14.745146
9.9,7,16.920788
