#{"t_start": 1639475640.408463, "env_id": null}
r,l,t
20.6,0,1.07512
-0.4,1,5.99961
13.1,2,6.882366
13.5,3,8.094203
-32.9,4,14.899446
13.3,5,16.459893
7.2,6,19.045665
11.4,7,20.399094
