#{"t_start": 1639475641.2541084, "env_id": null}
r,l,t
17.3,0,2.042835
8.7,1,3.739993
29.0,2,3.763427
-7.6,3,7.238793
1.9,4,10.668262
11.0,5,12.158414
-1.5,6,15.589836
-2.5,7,18.355284
