#{"t_start": 1639477326.5718117, "env_id": null}
r,l,t
27.9,0,1.707895
31.3,1,4.944991
27.5,2,8.442816
15.6,3,11.785376
27.3,4,14.361382
20.7,5,19.532822
-20.2,6,39.732699
30.8,7,41.637852
24.7,8,43.776386
28.5,9,45.802625
33.7,10,46.847481
33.3,11,48.280981
34.0,12,50.075793
14.9,13,53.949563
