#{"t_start": 1639477326.3687005, "env_id": null}
r,l,t
33.9,0,1.795779
-19.2,1,10.027673
-23.1,2,19.874596
32.2,3,23.493503
32.0,4,25.088129
39.5,5,38.83432
34.0,6,39.951436
23.6,7,42.63974
35.6,8,43.922862
33.1,9,44.881787
20.3,10,48.237039
8.4,11,51.579598
18.6,12,55.487553
31.8,13,56.584161
