#{"t_start": 1639477326.4985738, "env_id": null}
r,l,t
16.7,0,3.536878
39.9,1,5.067054
-5.2,2,12.882968
28.0,3,14.428763
10.9,4,19.792572
7.0,5,38.665385
21.8,6,40.725802
39.4,7,41.76089
17.7,8,44.632778
37.5,9,45.882697
20.9,10,48.269264
-10.9,11,54.157568
33.8,12,55.582273
42.4,13,56.46991
