#{"t_start": 1639477325.98884, "env_id": null}
r,l,t
32.0,0,2.212746
41.7,1,3.91869
17.8,2,7.30031
20.6,3,12.17988
36.9,4,13.468862
-7.3,5,20.282775
2.0,6,39.254215
24.7,7,41.258969
20.4,8,44.296863
26.7,9,46.35923
9.4,10,49.837523
17.4,11,52.987711
22.9,12,55.943578
32.8,13,57.01675
