#{"t_start": 1639477326.1577737, "env_id": null}
r,l,t
26.4,0,2.15318
28.2,1,5.446915
32.0,2,8.85783
4.0,3,13.453237
-1.4,4,21.530742
6.2,5,39.043292
32.0,6,40.904503
37.9,7,41.96498
19.3,8,44.208979
30.2,9,46.202992
6.9,10,49.731085
38.2,11,50.597241
33.5,12,52.807059
37.2,13,54.350912
39.4,14,54.625305
