#{"t_start": 1639477325.7632685, "env_id": null}
r,l,t
19.5,0,4.2175
26.0,1,7.440927
12.5,2,12.471855
-10.7,3,20.381402
24.7,4,24.142881
9.3,5,40.509018
32.3,6,42.382923
34.5,7,43.33794
19.8,8,45.560454
33.1,9,47.58376
27.2,10,49.998645
20.0,11,52.225067
