#{"t_start": 1639475340.8668964, "env_id": null}
r,l,t
2.2,0,1.289949
9.0,1,1.802612
-3.1,2,3.800532
13.5,3,3.925524
16.3,4,4.390337
16.5,5,4.462598
7.4,6,5.133453
18.8,7,5.158844
8.3,8,5.994726
14.0,9,6.109956
11.4,10,6.607972
14.8,11,7.191916
9.7,12,7.38624
-1.6,13,8.653735
3.1,14,10.06185
10.8,15,10.245431
16.2,16,10.649705
-2.9,17,12.006061
