#{"t_start": 1639475341.1393373, "env_id": null}
r,l,t
17.9,0,0.136708
16.7,1,0.205061
18.3,2,0.241191
10.2,3,1.012629
15.1,4,1.105394
17.6,5,1.45596
-0.8,6,2.587721
16.6,7,2.654122
14.7,8,3.583751
4.8,9,4.279018
15.2,10,4.791683
0.6,11,5.77111
-3.6,12,7.031771
8.0,13,7.79735
7.7,14,8.351026
6.0,15,9.161519
-24.3,16,12.164258
