#{"t_start": 1639475341.072934, "env_id": null}
r,l,t
4.5,0,1.038995
14.1,1,1.153246
5.3,2,1.73231
1.1,3,3.656012
17.6,4,3.703862
-46.3,5,7.199731
8.8,6,7.951638
9.1,7,8.481876
15.7,8,9.108789
15.0,9,9.207416
0.2,10,10.463196
7.1,11,11.636948
17.4,12,11.687727
9.1,13,12.25605
