#{"t_start": 1639475340.951851, "env_id": null}
r,l,t
-15.7,0,1.838743
6.4,1,2.83575
18.0,2,3.704835
16.4,3,3.775143
17.2,4,3.83178
16.9,5,3.891346
11.1,6,4.470411
14.1,7,5.004557
5.1,8,5.89903
17.3,9,5.953715
18.9,10,5.978127
15.1,11,6.405835
15.5,12,6.493719
17.7,13,6.539615
17.7,14,6.589417
13.7,15,7.189965
7.0,16,7.97507
17.7,17,8.020965
-9.7,18,9.990566
2.7,19,10.653609
