#{"t_start": 1639475340.569061, "env_id": null}
r,l,t
11.2,0,0.834906
12.6,1,1.560443
10.2,2,2.048695
13.4,3,2.176615
8.1,4,3.14042
17.2,5,3.196081
17.9,6,4.067119
9.4,7,4.266325
9.0,8,4.883472
3.9,9,6.222258
13.1,10,6.355058
18.1,11,6.393141
16.9,12,6.788625
18.2,13,6.825733
17.6,14,6.874555
18.4,15,6.907757
8.1,16,7.616699
14.3,17,8.267045
18.8,18,8.292434
-0.9,19,9.006255
3.1,20,10.418275
8.2,21,10.975855
8.7,22,12.119338
